load,T,Datetime
2976.0,45.33,2011-12-28 07:00:00
3249.0,44.0,2011-12-28 08:00:00
3454.0,43.33,2011-12-28 09:00:00
3581.0,42.33,2011-12-28 10:00:00
3667.0,42.33,2011-12-28 11:00:00
3702.0,42.0,2011-12-28 12:00:00
3697.0,40.0,2011-12-28 13:00:00
3714.0,38.33,2011-12-28 14:00:00
3678.0,36.67,2011-12-28 15:00:00
3679.0,35.33,2011-12-28 16:00:00
3987.0,32.0,2011-12-28 17:00:00
4222.0,29.67,2011-12-28 18:00:00
4214.0,28.33,2011-12-28 19:00:00
4119.0,26.33,2011-12-28 20:00:00
3973.0,25.33,2011-12-28 21:00:00
3723.0,23.67,2011-12-28 22:00:00
3425.0,21.67,2011-12-28 23:00:00
3152.0,19.67,2011-12-29 00:00:00
2964.0,19.67,2011-12-29 01:00:00
2874.0,19.0,2011-12-29 02:00:00
2847.0,18.33,2011-12-29 03:00:00
2868.0,17.33,2011-12-29 04:00:00
2952.0,16.33,2011-12-29 05:00:00
3174.0,15.67,2011-12-29 06:00:00
3521.0,15.0,2011-12-29 07:00:00
3763.0,14.33,2011-12-29 08:00:00
3903.0,15.33,2011-12-29 09:00:00
3975.0,17.67,2011-12-29 10:00:00
4001.0,20.0,2011-12-29 11:00:00
3971.0,21.67,2011-12-29 12:00:00
3912.0,23.67,2011-12-29 13:00:00
3863.0,26.0,2011-12-29 14:00:00
3830.0,26.33,2011-12-29 15:00:00
3847.0,27.0,2011-12-29 16:00:00
4155.0,25.67,2011-12-29 17:00:00
4394.0,23.67,2011-12-29 18:00:00
4351.0,21.67,2011-12-29 19:00:00
4236.0,20.33,2011-12-29 20:00:00
4077.0,18.33,2011-12-29 21:00:00
3831.0,17.0,2011-12-29 22:00:00
3514.0,15.67,2011-12-29 23:00:00
3235.0,14.33,2011-12-30 00:00:00
3033.0,13.33,2011-12-30 01:00:00
2915.0,14.33,2011-12-30 02:00:00
2857.0,15.33,2011-12-30 03:00:00
2846.0,16.0,2011-12-30 04:00:00
2906.0,16.67,2011-12-30 05:00:00
3088.0,17.33,2011-12-30 06:00:00
3377.0,17.67,2011-12-30 07:00:00
3646.0,17.67,2011-12-30 08:00:00
3823.0,19.33,2011-12-30 09:00:00
3913.0,21.0,2011-12-30 10:00:00
3945.0,22.33,2011-12-30 11:00:00
3940.0,23.67,2011-12-30 12:00:00
3870.0,25.0,2011-12-30 13:00:00
3821.0,26.0,2011-12-30 14:00:00
3765.0,27.0,2011-12-30 15:00:00
3760.0,27.0,2011-12-30 16:00:00
3998.0,27.0,2011-12-30 17:00:00
4152.0,26.33,2011-12-30 18:00:00
4072.0,26.67,2011-12-30 19:00:00
3944.0,26.33,2011-12-30 20:00:00
3756.0,26.67,2011-12-30 21:00:00
3550.0,27.33,2011-12-30 22:00:00
3243.0,27.33,2011-12-30 23:00:00
2968.0,27.67,2011-12-31 00:00:00
2744.0,29.0,2011-12-31 01:00:00
2628.0,29.67,2011-12-31 02:00:00
2531.0,30.0,2011-12-31 03:00:00
2504.0,30.0,2011-12-31 04:00:00
2515.0,28.33,2011-12-31 05:00:00
2588.0,29.33,2011-12-31 06:00:00
2757.0,30.33,2011-12-31 07:00:00
2985.0,30.33,2011-12-31 08:00:00
3242.0,31.67,2011-12-31 09:00:00
3473.0,32.67,2011-12-31 10:00:00
3591.0,33.0,2011-12-31 11:00:00
3631.0,33.67,2011-12-31 12:00:00
3608.0,33.67,2011-12-31 13:00:00
3538.0,34.67,2011-12-31 14:00:00
3492.0,35.67,2011-12-31 15:00:00
3518.0,35.33,2011-12-31 16:00:00
3746.0,35.33,2011-12-31 17:00:00
3894.0,34.0,2011-12-31 18:00:00
3767.0,33.67,2011-12-31 19:00:00
3564.0,33.33,2011-12-31 20:00:00
3381.0,31.67,2011-12-31 21:00:00
3215.0,30.67,2011-12-31 22:00:00
3036.0,31.0,2011-12-31 23:00:00
2872.0,30.67,2012-01-01 00:00:00
2698.0,32.0,2012-01-01 01:00:00
2558.0,32.67,2012-01-01 02:00:00
2444.0,30.0,2012-01-01 03:00:00
2402.0,31.0,2012-01-01 04:00:00
2403.0,32.0,2012-01-01 05:00:00
2453.0,31.33,2012-01-01 06:00:00
2560.0,30.0,2012-01-01 07:00:00
2719.0,29.0,2012-01-01 08:00:00
2916.0,29.0,2012-01-01 09:00:00
3105.0,33.33,2012-01-01 10:00:00
3174.0,36.67,2012-01-01 11:00:00
3180.0,40.33,2012-01-01 12:00:00
3184.0,43.67,2012-01-01 13:00:00
3147.0,43.33,2012-01-01 14:00:00
3122.0,45.0,2012-01-01 15:00:00
3137.0,44.67,2012-01-01 16:00:00
3486.0,43.33,2012-01-01 17:00:00
3717.0,41.67,2012-01-01 18:00:00
3659.0,41.33,2012-01-01 19:00:00
3513.0,41.67,2012-01-01 20:00:00
3344.0,42.67,2012-01-01 21:00:00
3129.0,43.33,2012-01-01 22:00:00
2873.0,44.33,2012-01-01 23:00:00
2639.0,44.0,2012-01-02 00:00:00
2458.0,43.67,2012-01-02 01:00:00
2354.0,43.0,2012-01-02 02:00:00
2294.0,42.67,2012-01-02 03:00:00
2288.0,43.67,2012-01-02 04:00:00
2353.0,43.0,2012-01-02 05:00:00
2503.0,41.0,2012-01-02 06:00:00
2737.0,40.0,2012-01-02 07:00:00
2960.0,37.33,2012-01-02 08:00:00
3185.0,37.0,2012-01-02 09:00:00
3390.0,37.33,2012-01-02 10:00:00
3510.0,38.67,2012-01-02 11:00:00
3549.0,40.0,2012-01-02 12:00:00
3517.0,38.0,2012-01-02 13:00:00
3469.0,39.33,2012-01-02 14:00:00
3449.0,38.33,2012-01-02 15:00:00
3504.0,38.0,2012-01-02 16:00:00
3843.0,37.33,2012-01-02 17:00:00
4125.0,36.0,2012-01-02 18:00:00
4064.0,34.33,2012-01-02 19:00:00
3919.0,31.33,2012-01-02 20:00:00
3747.0,31.0,2012-01-02 21:00:00
3484.0,30.33,2012-01-02 22:00:00
3190.0,28.67,2012-01-02 23:00:00
2949.0,27.67,2012-01-03 00:00:00
2780.0,26.33,2012-01-03 01:00:00
2699.0,26.0,2012-01-03 02:00:00
2663.0,25.67,2012-01-03 03:00:00
2683.0,24.67,2012-01-03 04:00:00
2799.0,22.67,2012-01-03 05:00:00
3083.0,21.67,2012-01-03 06:00:00
3593.0,20.33,2012-01-03 07:00:00
3845.0,19.0,2012-01-03 08:00:00
3865.0,18.33,2012-01-03 09:00:00
3906.0,18.67,2012-01-03 10:00:00
3935.0,18.33,2012-01-03 11:00:00
3924.0,18.67,2012-01-03 12:00:00
3897.0,18.67,2012-01-03 13:00:00
3877.0,18.67,2012-01-03 14:00:00
3854.0,18.67,2012-01-03 15:00:00
3904.0,17.67,2012-01-03 16:00:00
4200.0,15.67,2012-01-03 17:00:00
4482.0,13.33,2012-01-03 18:00:00
4460.0,11.67,2012-01-03 19:00:00
4353.0,10.67,2012-01-03 20:00:00
4198.0,9.67,2012-01-03 21:00:00
3935.0,8.67,2012-01-03 22:00:00
3605.0,7.67,2012-01-03 23:00:00
3347.0,7.0,2012-01-04 00:00:00
3184.0,6.0,2012-01-04 01:00:00
3104.0,5.67,2012-01-04 02:00:00
3065.0,5.33,2012-01-04 03:00:00
3077.0,5.0,2012-01-04 04:00:00
3162.0,4.67,2012-01-04 05:00:00
3444.0,4.0,2012-01-04 06:00:00
3943.0,4.67,2012-01-04 07:00:00
4152.0,4.67,2012-01-04 08:00:00
4134.0,5.0,2012-01-04 09:00:00
4124.0,8.0,2012-01-04 10:00:00
4123.0,10.67,2012-01-04 11:00:00
4113.0,13.67,2012-01-04 12:00:00
4071.0,15.67,2012-01-04 13:00:00
4050.0,17.67,2012-01-04 14:00:00
4032.0,19.33,2012-01-04 15:00:00
4048.0,20.0,2012-01-04 16:00:00
4312.0,20.0,2012-01-04 17:00:00
4507.0,20.0,2012-01-04 18:00:00
4460.0,20.0,2012-01-04 19:00:00
4331.0,20.33,2012-01-04 20:00:00
4147.0,20.33,2012-01-04 21:00:00
3860.0,20.67,2012-01-04 22:00:00
3515.0,21.33,2012-01-04 23:00:00
3210.0,22.0,2012-01-05 00:00:00
3014.0,22.33,2012-01-05 01:00:00
2921.0,22.33,2012-01-05 02:00:00
2874.0,22.0,2012-01-05 03:00:00
2876.0,21.67,2012-01-05 04:00:00
2962.0,21.33,2012-01-05 05:00:00
3239.0,21.33,2012-01-05 06:00:00
3719.0,21.67,2012-01-05 07:00:00
3940.0,22.67,2012-01-05 08:00:00
3933.0,23.0,2012-01-05 09:00:00
3948.0,24.0,2012-01-05 10:00:00
3945.0,25.67,2012-01-05 11:00:00
3933.0,28.0,2012-01-05 12:00:00
3894.0,29.33,2012-01-05 13:00:00
3873.0,30.67,2012-01-05 14:00:00
3838.0,32.0,2012-01-05 15:00:00
3855.0,32.0,2012-01-05 16:00:00
4112.0,30.67,2012-01-05 17:00:00
4326.0,29.0,2012-01-05 18:00:00
4317.0,27.0,2012-01-05 19:00:00
4213.0,25.0,2012-01-05 20:00:00
4031.0,24.0,2012-01-05 21:00:00
3749.0,22.33,2012-01-05 22:00:00
3417.0,20.0,2012-01-05 23:00:00
3167.0,19.0,2012-01-06 00:00:00
2992.0,17.0,2012-01-06 01:00:00
2916.0,17.0,2012-01-06 02:00:00
2873.0,17.67,2012-01-06 03:00:00
2861.0,20.0,2012-01-06 04:00:00
2935.0,20.0,2012-01-06 05:00:00
3201.0,20.67,2012-01-06 06:00:00
3643.0,22.0,2012-01-06 07:00:00
3887.0,23.67,2012-01-06 08:00:00
3907.0,24.0,2012-01-06 09:00:00
3929.0,25.33,2012-01-06 10:00:00
3942.0,26.0,2012-01-06 11:00:00
3902.0,28.0,2012-01-06 12:00:00
3840.0,29.67,2012-01-06 13:00:00
3782.0,30.0,2012-01-06 14:00:00
3722.0,31.33,2012-01-06 15:00:00
3751.0,31.67,2012-01-06 16:00:00
3955.0,32.0,2012-01-06 17:00:00
4109.0,31.0,2012-01-06 18:00:00
4032.0,30.0,2012-01-06 19:00:00
3926.0,30.33,2012-01-06 20:00:00
3740.0,29.67,2012-01-06 21:00:00
3521.0,29.67,2012-01-06 22:00:00
3244.0,27.33,2012-01-06 23:00:00
2981.0,27.67,2012-01-07 00:00:00
2790.0,27.67,2012-01-07 01:00:00
2685.0,29.0,2012-01-07 02:00:00
2624.0,26.0,2012-01-07 03:00:00
2604.0,26.33,2012-01-07 04:00:00
2633.0,26.67,2012-01-07 05:00:00
2724.0,26.33,2012-01-07 06:00:00
2914.0,26.0,2012-01-07 07:00:00
3128.0,25.33,2012-01-07 08:00:00
3329.0,26.67,2012-01-07 09:00:00
3466.0,29.33,2012-01-07 10:00:00
3505.0,32.0,2012-01-07 11:00:00
3473.0,34.33,2012-01-07 12:00:00
3411.0,37.67,2012-01-07 13:00:00
3359.0,39.33,2012-01-07 14:00:00
3344.0,39.67,2012-01-07 15:00:00
3394.0,39.0,2012-01-07 16:00:00
3630.0,38.33,2012-01-07 17:00:00
3817.0,36.33,2012-01-07 18:00:00
3746.0,33.33,2012-01-07 19:00:00
3609.0,32.33,2012-01-07 20:00:00
3487.0,31.0,2012-01-07 21:00:00
3285.0,29.67,2012-01-07 22:00:00
3062.0,30.0,2012-01-07 23:00:00
2850.0,37.33,2012-01-08 00:00:00
2654.0,32.33,2012-01-08 01:00:00
2567.0,30.67,2012-01-08 02:00:00
2504.0,29.33,2012-01-08 03:00:00
2506.0,28.67,2012-01-08 04:00:00
2535.0,28.33,2012-01-08 05:00:00
2612.0,30.0,2012-01-08 06:00:00
2771.0,31.33,2012-01-08 07:00:00
2976.0,28.0,2012-01-08 08:00:00
3215.0,29.33,2012-01-08 09:00:00
3363.0,32.33,2012-01-08 10:00:00
3463.0,36.0,2012-01-08 11:00:00
3496.0,35.0,2012-01-08 12:00:00
3507.0,35.67,2012-01-08 13:00:00
3481.0,34.0,2012-01-08 14:00:00
3476.0,34.0,2012-01-08 15:00:00
3523.0,32.67,2012-01-08 16:00:00
3823.0,32.33,2012-01-08 17:00:00
4070.0,31.0,2012-01-08 18:00:00
4024.0,29.0,2012-01-08 19:00:00
3887.0,26.33,2012-01-08 20:00:00
3711.0,25.33,2012-01-08 21:00:00
3465.0,24.33,2012-01-08 22:00:00
3183.0,22.67,2012-01-08 23:00:00
2955.0,21.33,2012-01-09 00:00:00
2820.0,20.67,2012-01-09 01:00:00
2759.0,19.33,2012-01-09 02:00:00
2739.0,18.67,2012-01-09 03:00:00
2740.0,18.67,2012-01-09 04:00:00
2851.0,18.0,2012-01-09 05:00:00
3142.0,18.0,2012-01-09 06:00:00
3643.0,18.67,2012-01-09 07:00:00
3896.0,18.0,2012-01-09 08:00:00
3900.0,19.33,2012-01-09 09:00:00
3910.0,22.33,2012-01-09 10:00:00
3921.0,24.67,2012-01-09 11:00:00
3888.0,27.0,2012-01-09 12:00:00
3826.0,29.33,2012-01-09 13:00:00
3782.0,30.0,2012-01-09 14:00:00
3721.0,32.67,2012-01-09 15:00:00
3721.0,33.67,2012-01-09 16:00:00
3987.0,32.67,2012-01-09 17:00:00
4270.0,30.67,2012-01-09 18:00:00
4244.0,30.33,2012-01-09 19:00:00
4112.0,30.33,2012-01-09 20:00:00
3925.0,28.33,2012-01-09 21:00:00
3635.0,28.0,2012-01-09 22:00:00
3317.0,28.33,2012-01-09 23:00:00
3069.0,29.0,2012-01-10 00:00:00
2908.0,30.0,2012-01-10 01:00:00
2836.0,29.67,2012-01-10 02:00:00
2788.0,30.0,2012-01-10 03:00:00
2788.0,30.67,2012-01-10 04:00:00
2860.0,31.33,2012-01-10 05:00:00
3113.0,31.67,2012-01-10 06:00:00
3589.0,30.67,2012-01-10 07:00:00
3813.0,30.0,2012-01-10 08:00:00
3822.0,30.33,2012-01-10 09:00:00
3849.0,31.33,2012-01-10 10:00:00
3869.0,33.0,2012-01-10 11:00:00
3844.0,35.33,2012-01-10 12:00:00
3781.0,37.0,2012-01-10 13:00:00
3747.0,38.67,2012-01-10 14:00:00
3686.0,40.0,2012-01-10 15:00:00
3689.0,39.67,2012-01-10 16:00:00
3956.0,39.0,2012-01-10 17:00:00
4182.0,37.33,2012-01-10 18:00:00
4159.0,35.33,2012-01-10 19:00:00
4061.0,33.0,2012-01-10 20:00:00
3890.0,32.0,2012-01-10 21:00:00
3612.0,29.67,2012-01-10 22:00:00
3286.0,28.33,2012-01-10 23:00:00
3030.0,28.33,2012-01-11 00:00:00
2872.0,27.67,2012-01-11 01:00:00
2796.0,25.33,2012-01-11 02:00:00
2766.0,25.33,2012-01-11 03:00:00
2784.0,23.67,2012-01-11 04:00:00
2887.0,22.33,2012-01-11 05:00:00
3185.0,20.67,2012-01-11 06:00:00
3661.0,19.67,2012-01-11 07:00:00
3875.0,19.0,2012-01-11 08:00:00
3861.0,18.67,2012-01-11 09:00:00
3833.0,21.0,2012-01-11 10:00:00
3822.0,23.33,2012-01-11 11:00:00
3794.0,25.33,2012-01-11 12:00:00
3734.0,27.0,2012-01-11 13:00:00
3720.0,28.33,2012-01-11 14:00:00
3693.0,28.67,2012-01-11 15:00:00
3721.0,28.33,2012-01-11 16:00:00
3977.0,27.33,2012-01-11 17:00:00
4186.0,27.33,2012-01-11 18:00:00
4152.0,27.0,2012-01-11 19:00:00
4043.0,26.67,2012-01-11 20:00:00
3873.0,26.33,2012-01-11 21:00:00
3572.0,25.67,2012-01-11 22:00:00
3237.0,26.67,2012-01-11 23:00:00
2977.0,26.67,2012-01-12 00:00:00
2812.0,27.67,2012-01-12 01:00:00
2709.0,27.0,2012-01-12 02:00:00
2667.0,27.33,2012-01-12 03:00:00
2668.0,27.67,2012-01-12 04:00:00
2748.0,30.67,2012-01-12 05:00:00
3009.0,31.33,2012-01-12 06:00:00
3403.0,30.67,2012-01-12 07:00:00
3675.0,29.67,2012-01-12 08:00:00
3769.0,29.0,2012-01-12 09:00:00
3844.0,28.0,2012-01-12 10:00:00
3928.0,29.0,2012-01-12 11:00:00
3977.0,28.67,2012-01-12 12:00:00
3956.0,28.0,2012-01-12 13:00:00
3928.0,28.67,2012-01-12 14:00:00
3875.0,29.67,2012-01-12 15:00:00
3834.0,30.33,2012-01-12 16:00:00
4020.0,30.33,2012-01-12 17:00:00
4251.0,30.67,2012-01-12 18:00:00
4207.0,30.0,2012-01-12 19:00:00
4057.0,30.0,2012-01-12 20:00:00
3844.0,30.33,2012-01-12 21:00:00
3527.0,30.33,2012-01-12 22:00:00
3192.0,30.0,2012-01-12 23:00:00
2924.0,29.67,2012-01-13 00:00:00
2747.0,30.0,2012-01-13 01:00:00
2665.0,29.67,2012-01-13 02:00:00
2629.0,29.67,2012-01-13 03:00:00
2633.0,29.67,2012-01-13 04:00:00
2715.0,30.0,2012-01-13 05:00:00
2971.0,30.0,2012-01-13 06:00:00
3418.0,30.0,2012-01-13 07:00:00
3681.0,29.33,2012-01-13 08:00:00
3768.0,29.33,2012-01-13 09:00:00
3818.0,30.33,2012-01-13 10:00:00
3856.0,30.67,2012-01-13 11:00:00
3850.0,32.33,2012-01-13 12:00:00
3809.0,32.67,2012-01-13 13:00:00
3764.0,32.0,2012-01-13 14:00:00
3680.0,33.67,2012-01-13 15:00:00
3656.0,35.0,2012-01-13 16:00:00
3858.0,33.33,2012-01-13 17:00:00
4091.0,31.33,2012-01-13 18:00:00
4052.0,29.33,2012-01-13 19:00:00
3951.0,28.33,2012-01-13 20:00:00
3822.0,27.33,2012-01-13 21:00:00
3610.0,28.0,2012-01-13 22:00:00
3355.0,28.0,2012-01-13 23:00:00
3104.0,29.0,2012-01-14 00:00:00
2909.0,29.0,2012-01-14 01:00:00
2805.0,28.67,2012-01-14 02:00:00
2751.0,28.0,2012-01-14 03:00:00
2744.0,27.33,2012-01-14 04:00:00
2784.0,26.33,2012-01-14 05:00:00
2894.0,25.67,2012-01-14 06:00:00
3096.0,24.33,2012-01-14 07:00:00
3344.0,23.0,2012-01-14 08:00:00
3573.0,22.33,2012-01-14 09:00:00
3751.0,21.67,2012-01-14 10:00:00
3815.0,20.33,2012-01-14 11:00:00
3798.0,20.0,2012-01-14 12:00:00
3737.0,19.67,2012-01-14 13:00:00
3677.0,19.0,2012-01-14 14:00:00
3666.0,18.33,2012-01-14 15:00:00
3694.0,18.0,2012-01-14 16:00:00
3963.0,17.0,2012-01-14 17:00:00
4248.0,14.0,2012-01-14 18:00:00
4210.0,12.0,2012-01-14 19:00:00
4119.0,11.0,2012-01-14 20:00:00
3972.0,9.67,2012-01-14 21:00:00
3795.0,8.33,2012-01-14 22:00:00
3594.0,7.67,2012-01-14 23:00:00
3361.0,6.0,2012-01-15 00:00:00
3153.0,4.33,2012-01-15 01:00:00
3051.0,3.33,2012-01-15 02:00:00
3012.0,2.0,2012-01-15 03:00:00
3012.0,1.0,2012-01-15 04:00:00
3046.0,1.0,2012-01-15 05:00:00
3128.0,0.0,2012-01-15 06:00:00
3271.0,0.0,2012-01-15 07:00:00
3476.0,-0.33,2012-01-15 08:00:00
3725.0,-0.33,2012-01-15 09:00:00
3874.0,1.33,2012-01-15 10:00:00
3954.0,3.67,2012-01-15 11:00:00
3945.0,5.33,2012-01-15 12:00:00
3924.0,7.0,2012-01-15 13:00:00
3863.0,8.67,2012-01-15 14:00:00
3845.0,8.67,2012-01-15 15:00:00
3871.0,9.0,2012-01-15 16:00:00
4160.0,9.0,2012-01-15 17:00:00
4441.0,6.67,2012-01-15 18:00:00
4405.0,5.67,2012-01-15 19:00:00
4253.0,4.0,2012-01-15 20:00:00
4113.0,3.0,2012-01-15 21:00:00
3853.0,1.0,2012-01-15 22:00:00
3579.0,0.67,2012-01-15 23:00:00
3365.0,0.0,2012-01-16 00:00:00
3220.0,0.0,2012-01-16 01:00:00
3138.0,0.0,2012-01-16 02:00:00
3114.0,-0.67,2012-01-16 03:00:00
3124.0,-1.33,2012-01-16 04:00:00
3209.0,-2.0,2012-01-16 05:00:00
3414.0,-2.33,2012-01-16 06:00:00
3759.0,-4.67,2012-01-16 07:00:00
4001.0,-4.0,2012-01-16 08:00:00
4147.0,-3.67,2012-01-16 09:00:00
4215.0,1.33,2012-01-16 10:00:00
4242.0,9.0,2012-01-16 11:00:00
4187.0,13.0,2012-01-16 12:00:00
4083.0,16.67,2012-01-16 13:00:00
4028.0,20.33,2012-01-16 14:00:00
3972.0,22.67,2012-01-16 15:00:00
3961.0,23.33,2012-01-16 16:00:00
4193.0,24.0,2012-01-16 17:00:00
4433.0,24.0,2012-01-16 18:00:00
4370.0,23.0,2012-01-16 19:00:00
4230.0,24.33,2012-01-16 20:00:00
4018.0,26.67,2012-01-16 21:00:00
3707.0,26.67,2012-01-16 22:00:00
3372.0,27.33,2012-01-16 23:00:00
3091.0,28.67,2012-01-17 00:00:00
2915.0,29.0,2012-01-17 01:00:00
2799.0,29.0,2012-01-17 02:00:00
2757.0,29.0,2012-01-17 03:00:00
2753.0,29.33,2012-01-17 04:00:00
2839.0,29.67,2012-01-17 05:00:00
3121.0,29.33,2012-01-17 06:00:00
3574.0,29.33,2012-01-17 07:00:00
3775.0,29.67,2012-01-17 08:00:00
3783.0,29.0,2012-01-17 09:00:00
3770.0,30.67,2012-01-17 10:00:00
3761.0,32.33,2012-01-17 11:00:00
3758.0,33.67,2012-01-17 12:00:00
3722.0,35.0,2012-01-17 13:00:00
3704.0,36.33,2012-01-17 14:00:00
3687.0,35.67,2012-01-17 15:00:00
3728.0,35.33,2012-01-17 16:00:00
3967.0,34.67,2012-01-17 17:00:00
4153.0,35.0,2012-01-17 18:00:00
4103.0,34.67,2012-01-17 19:00:00
3974.0,36.67,2012-01-17 20:00:00
3752.0,37.33,2012-01-17 21:00:00
3454.0,37.67,2012-01-17 22:00:00
3114.0,38.0,2012-01-17 23:00:00
2836.0,39.0,2012-01-18 00:00:00
2670.0,39.33,2012-01-18 01:00:00
2581.0,39.67,2012-01-18 02:00:00
2541.0,41.67,2012-01-18 03:00:00
2542.0,41.33,2012-01-18 04:00:00
2653.0,39.0,2012-01-18 05:00:00
2932.0,37.33,2012-01-18 06:00:00
3415.0,35.0,2012-01-18 07:00:00
3634.0,33.33,2012-01-18 08:00:00
3654.0,31.67,2012-01-18 09:00:00
3680.0,30.0,2012-01-18 10:00:00
3709.0,29.67,2012-01-18 11:00:00
3714.0,28.67,2012-01-18 12:00:00
3692.0,28.0,2012-01-18 13:00:00
3691.0,27.33,2012-01-18 14:00:00
3682.0,26.67,2012-01-18 15:00:00
3712.0,25.33,2012-01-18 16:00:00
3981.0,24.0,2012-01-18 17:00:00
4332.0,21.67,2012-01-18 18:00:00
4356.0,19.0,2012-01-18 19:00:00
4276.0,18.0,2012-01-18 20:00:00
4080.0,17.33,2012-01-18 21:00:00
3826.0,16.0,2012-01-18 22:00:00
3547.0,15.0,2012-01-18 23:00:00
3292.0,13.33,2012-01-19 00:00:00
3144.0,11.33,2012-01-19 01:00:00
3058.0,11.0,2012-01-19 02:00:00
3023.0,9.67,2012-01-19 03:00:00
3032.0,8.0,2012-01-19 04:00:00
3141.0,6.0,2012-01-19 05:00:00
3429.0,6.33,2012-01-19 06:00:00
3942.0,5.0,2012-01-19 07:00:00
4138.0,4.67,2012-01-19 08:00:00
4107.0,5.33,2012-01-19 09:00:00
4100.0,11.67,2012-01-19 10:00:00
4072.0,16.0,2012-01-19 11:00:00
4016.0,18.33,2012-01-19 12:00:00
3937.0,20.67,2012-01-19 13:00:00
3883.0,23.33,2012-01-19 14:00:00
3823.0,24.67,2012-01-19 15:00:00
3857.0,25.0,2012-01-19 16:00:00
4089.0,24.0,2012-01-19 17:00:00
4367.0,24.67,2012-01-19 18:00:00
4327.0,25.0,2012-01-19 19:00:00
4244.0,25.0,2012-01-19 20:00:00
4046.0,25.33,2012-01-19 21:00:00
3769.0,25.33,2012-01-19 22:00:00
3459.0,26.0,2012-01-19 23:00:00
3187.0,25.33,2012-01-20 00:00:00
3005.0,26.33,2012-01-20 01:00:00
2895.0,26.33,2012-01-20 02:00:00
2848.0,27.33,2012-01-20 03:00:00
2853.0,23.0,2012-01-20 04:00:00
2954.0,22.0,2012-01-20 05:00:00
3214.0,18.67,2012-01-20 06:00:00
3684.0,17.33,2012-01-20 07:00:00
3894.0,16.33,2012-01-20 08:00:00
3913.0,15.33,2012-01-20 09:00:00
3923.0,18.0,2012-01-20 10:00:00
3925.0,20.0,2012-01-20 11:00:00
3901.0,23.0,2012-01-20 12:00:00
3856.0,25.0,2012-01-20 13:00:00
3826.0,24.67,2012-01-20 14:00:00
3778.0,24.0,2012-01-20 15:00:00
3778.0,23.67,2012-01-20 16:00:00
3940.0,22.0,2012-01-20 17:00:00
4220.0,19.67,2012-01-20 18:00:00
4198.0,17.0,2012-01-20 19:00:00
4092.0,15.67,2012-01-20 20:00:00
3942.0,14.0,2012-01-20 21:00:00
3758.0,12.33,2012-01-20 22:00:00
3492.0,12.33,2012-01-20 23:00:00
3240.0,11.0,2012-01-21 00:00:00
3075.0,10.67,2012-01-21 01:00:00
2977.0,10.0,2012-01-21 02:00:00
2915.0,10.0,2012-01-21 03:00:00
2877.0,11.0,2012-01-21 04:00:00
2914.0,11.33,2012-01-21 05:00:00
3009.0,11.67,2012-01-21 06:00:00
3224.0,11.67,2012-01-21 07:00:00
3460.0,11.67,2012-01-21 08:00:00
3702.0,11.0,2012-01-21 09:00:00
3895.0,11.33,2012-01-21 10:00:00
3975.0,12.0,2012-01-21 11:00:00
3972.0,13.0,2012-01-21 12:00:00
3933.0,14.0,2012-01-21 13:00:00
3868.0,14.67,2012-01-21 14:00:00
3816.0,15.67,2012-01-21 15:00:00
3804.0,17.0,2012-01-21 16:00:00
3961.0,17.0,2012-01-21 17:00:00
4185.0,15.0,2012-01-21 18:00:00
4137.0,14.0,2012-01-21 19:00:00
4002.0,12.67,2012-01-21 20:00:00
3871.0,10.67,2012-01-21 21:00:00
3674.0,9.33,2012-01-21 22:00:00
3428.0,7.0,2012-01-21 23:00:00
3195.0,6.33,2012-01-22 00:00:00
3030.0,3.67,2012-01-22 01:00:00
2957.0,2.67,2012-01-22 02:00:00
2933.0,0.33,2012-01-22 03:00:00
2906.0,1.33,2012-01-22 04:00:00
2932.0,-0.33,2012-01-22 05:00:00
3021.0,-1.33,2012-01-22 06:00:00
3194.0,-1.33,2012-01-22 07:00:00
3394.0,-2.67,2012-01-22 08:00:00
3628.0,-0.33,2012-01-22 09:00:00
3744.0,3.67,2012-01-22 10:00:00
3783.0,10.0,2012-01-22 11:00:00
3737.0,15.67,2012-01-22 12:00:00
3673.0,19.0,2012-01-22 13:00:00
3614.0,22.0,2012-01-22 14:00:00
3600.0,23.33,2012-01-22 15:00:00
3589.0,23.67,2012-01-22 16:00:00
3774.0,24.0,2012-01-22 17:00:00
4022.0,22.0,2012-01-22 18:00:00
4021.0,20.0,2012-01-22 19:00:00
3922.0,19.0,2012-01-22 20:00:00
3752.0,18.33,2012-01-22 21:00:00
3488.0,19.33,2012-01-22 22:00:00
3212.0,20.33,2012-01-22 23:00:00
2971.0,23.0,2012-01-23 00:00:00
2808.0,22.67,2012-01-23 01:00:00
2722.0,24.0,2012-01-23 02:00:00
2684.0,24.33,2012-01-23 03:00:00
2697.0,24.33,2012-01-23 04:00:00
2791.0,24.67,2012-01-23 05:00:00
3069.0,25.33,2012-01-23 06:00:00
3544.0,25.67,2012-01-23 07:00:00
3769.0,27.0,2012-01-23 08:00:00
3813.0,28.0,2012-01-23 09:00:00
3859.0,28.67,2012-01-23 10:00:00
3894.0,30.0,2012-01-23 11:00:00
3899.0,32.0,2012-01-23 12:00:00
3853.0,33.33,2012-01-23 13:00:00
3817.0,34.67,2012-01-23 14:00:00
3764.0,34.67,2012-01-23 15:00:00
3777.0,34.67,2012-01-23 16:00:00
3952.0,34.33,2012-01-23 17:00:00
