Date,Hour,load,T
40858.00,6,2567,42.67
40858.00,7,2908,43
40858.00,8,3187,41.67
40858.00,9,3348,42.33
40858.00,10,3428,43.67
40858.00,11,3459,44.67
40858.00,12,3443,45.33
40858.00,13,3408,44.33
40858.00,14,3385,44.67
40858.00,15,3368,44.33
40858.00,16,3372,44
40858.00,17,3584,42.67
40858.00,18,3770,40.33
40858.00,19,3684,39
40858.00,20,3543,38.33
40858.00,21,3382,38
40858.00,22,3175,38
40858.00,23,2918,37.67
40858.00,24,2686,37
40859.00,1,2514,37.33
40859.00,2,2427,37.33
40859.00,3,2398,36.67
40859.00,4,2383,36.67
40859.00,5,2433,36
40859.00,6,2556,34
40859.00,7,2739,35
40859.00,8,2953,33.33
40859.00,9,3150,36.33
40859.00,10,3244,39.67
40859.00,11,3238,41.33
40859.00,12,3206,42.67
40859.00,13,3152,45.33
40859.00,14,3091,48
40859.00,15,3040,49
40859.00,16,3077,49
40859.00,17,3372,48.33
40859.00,18,3607,46.67
40859.00,19,3515,44.33
40859.00,20,3384,42.33
40859.00,21,3232,41.67
40859.00,22,3048,41
40859.00,23,2801,41.33
40859.00,24,2589,40.67
40860.00,1,2439,39
40860.00,2,2351,38.33
40860.00,3,2310,38
40860.00,4,2300,36.33
40860.00,5,2326,35.67
40860.00,6,2420,35.67
40860.00,7,2572,35.33
40860.00,8,2786,34.67
40860.00,9,2996,40
40860.00,10,3132,44
40860.00,11,3129,46.67
40860.00,12,3121,51.33
40860.00,13,3100,52.67
40860.00,14,3049,54.33
40860.00,15,3033,56.67
40860.00,16,3109,57
40860.00,17,3444,55.33
40860.00,18,3660,55
40860.00,19,3578,54
40860.00,20,3433,54
40860.00,21,3239,54
40860.00,22,2953,53
40860.00,23,2676,51.67
40860.00,24,2476,51.67
40861.00,1,2316,51.67
40861.00,2,2250,51.67
40861.00,3,2225,51.33
40861.00,4,2220,51
40861.00,5,2323,50.67
40861.00,6,2608,50.67
40861.00,7,3080,51
40861.00,8,3253,50.67
40861.00,9,3287,52.33
40861.00,10,3308,55.33
40861.00,11,3315,58.33
40861.00,12,3305,61.67
40861.00,13,3280,62.33
40861.00,14,3307,62
40861.00,15,3294,61.67
40861.00,16,3319,59.33
40861.00,17,3549,58.67
40861.00,18,3774,57
40861.00,19,3711,56.33
40861.00,20,3585,54.33
40861.00,21,3392,55.33
40861.00,22,3104,54
40861.00,23,2785,55
40861.00,24,2534,54
40862.00,1,2384,53
40862.00,2,2294,52.67
40862.00,3,2252,53.67
40862.00,4,2260,54
40862.00,5,2339,55.33
40862.00,6,2632,54.67
40862.00,7,3095,53
40862.00,8,3298,54.33
40862.00,9,3321,55
40862.00,10,3347,56.33
40862.00,11,3391,57.33
40862.00,12,3397,59
40862.00,13,3369,60
40862.00,14,3363,60.33
40862.00,15,3308,60
40862.00,16,3310,59.33
40862.00,17,3557,58
40862.00,18,3767,54.67
40862.00,19,3729,54
40862.00,20,3599,49.33
40862.00,21,3396,48
40862.00,22,3122,45.33
40862.00,23,2795,44
40862.00,24,2569,45
40863.00,1,2400,42
40863.00,2,2322,41.67
40863.00,3,2280,41.67
40863.00,4,2295,40.67
40863.00,5,2394,38.67
40863.00,6,2673,36.33
40863.00,7,3128,35.67
40863.00,8,3327,38.33
40863.00,9,3338,41.33
40863.00,10,3345,47
40863.00,11,3347,50.67
40863.00,12,3343,53.67
40863.00,13,3338,55
40863.00,14,3367,55.33
40863.00,15,3353,54.67
40863.00,16,3412,54
40863.00,17,3671,52.67
40863.00,18,3835,52.33
40863.00,19,3774,51.33
40863.00,20,3633,51
40863.00,21,3433,50.67
40863.00,22,3165,50.67
40863.00,23,2830,50
40863.00,24,2576,50.33
40864.00,1,2425,49.33
40864.00,2,2339,47.67
40864.00,3,2290,46.33
40864.00,4,2290,45.67
40864.00,5,2383,45.33
40864.00,6,2687,46
40864.00,7,3154,45
40864.00,8,3361,43
40864.00,9,3399,42.33
40864.00,10,3449,42.67
40864.00,11,3493,43
40864.00,12,3498,43.67
40864.00,13,3487,44
40864.00,14,3486,44
40864.00,15,3481,43.67
40864.00,16,3534,43.33
40864.00,17,3780,42.67
40864.00,18,3926,42.33
40864.00,19,3880,39.67
40864.00,20,3750,38
40864.00,21,3577,37.67
40864.00,22,3314,38
40864.00,23,2989,38
40864.00,24,2758,36.67
40865.00,1,2601,35.67
40865.00,2,2521,35
40865.00,3,2491,34
40865.00,4,2500,34.33
40865.00,5,2605,33.67
40865.00,6,2894,33.67
40865.00,7,3357,33.67
40865.00,8,3529,31.33
40865.00,9,3573,34.67
40865.00,10,3577,36.67
40865.00,11,3586,38.67
40865.00,12,3536,40.67
40865.00,13,3468,41.33
40865.00,14,3465,42.33
40865.00,15,3439,42
40865.00,16,3453,41.33
40865.00,17,3710,40.33
40865.00,18,3887,38.67
40865.00,19,3839,35.67
40865.00,20,3708,35
40865.00,21,3565,34.33
40865.00,22,3338,33
40865.00,23,3069,33
40865.00,24,2817,33
40866.00,1,2626,33.67
40866.00,2,2541,34
40866.00,3,2500,33.67
40866.00,4,2478,33
40866.00,5,2545,33
40866.00,6,2675,33.67
40866.00,7,2874,34
40866.00,8,3077,35
40866.00,9,3269,37
40866.00,10,3343,39
40866.00,11,3325,42.33
40866.00,12,3286,43.33
40866.00,13,3203,46.33
40866.00,14,3133,50
40866.00,15,3098,51.33
40866.00,16,3128,51.33
40866.00,17,3432,49.33
40866.00,18,3622,47.67
40866.00,19,3533,46
40866.00,20,3404,45
40866.00,21,3266,44.33
40866.00,22,3066,44
40866.00,23,2813,45
40866.00,24,2602,45.33
40867.00,1,2446,44.33
40867.00,2,2350,44.33
40867.00,3,2298,44.33
40867.00,4,2282,43.33
40867.00,5,2311,43.33
40867.00,6,2400,44.67
40867.00,7,2550,45
40867.00,8,2748,44.67
40867.00,9,3002,47.33
40867.00,10,3160,48.33
40867.00,11,3196,50.67
40867.00,12,3199,54.33
40867.00,13,3183,56
40867.00,14,3142,57.67
40867.00,15,3114,57.67
40867.00,16,3185,57.67
40867.00,17,3514,57
40867.00,18,3701,55.33
40867.00,19,3613,53.33
40867.00,20,3467,53
40867.00,21,3266,50
40867.00,22,2993,49
40867.00,23,2698,48.67
40867.00,24,2480,47
40868.00,1,2350,45.67
40868.00,2,2282,44
40868.00,3,2278,42.67
40868.00,4,2301,40.67
40868.00,5,2430,39.67
40868.00,6,2755,37.67
40868.00,7,3241,36
40868.00,8,3463,34.67
40868.00,9,3505,34.67
40868.00,10,3520,35
40868.00,11,3517,36
40868.00,12,3491,38
40868.00,13,3464,39.33
40868.00,14,3448,40
40868.00,15,3422,39.67
40868.00,16,3403,39.33
40868.00,17,3713,36.33
40868.00,18,3960,33.33
40868.00,19,3954,30.67
40868.00,20,3854,29.67
40868.00,21,3697,27.33
40868.00,22,3436,25.67
40868.00,23,3130,25.33
40868.00,24,2864,25
40869.00,1,2690,24.67
40869.00,2,2618,23
40869.00,3,2588,22
40869.00,4,2596,21.67
40869.00,5,2697,21.33
40869.00,6,2988,20.33
40869.00,7,3456,20.67
40869.00,8,3659,21
40869.00,9,3682,23
40869.00,10,3660,27.67
40869.00,11,3633,32.33
40869.00,12,3571,35
40869.00,13,3496,37.33
40869.00,14,3482,40
40869.00,15,3467,39
40869.00,16,3527,37.33
40869.00,17,3802,36.33
40869.00,18,3952,34.33
40869.00,19,3933,33.67
40869.00,20,3833,33.67
40869.00,21,3646,32.67
40869.00,22,3386,33
40869.00,23,3072,34.33
40869.00,24,2805,34.67
40870.00,1,2636,33.67
40870.00,2,2552,34.67
40870.00,3,2501,33.67
40870.00,4,2497,33.67
40870.00,5,2587,34.33
40870.00,6,2795,34
40870.00,7,3143,34.67
40870.00,8,3395,35
40870.00,9,3578,34.33
40870.00,10,3711,33
40870.00,11,3802,33.33
40870.00,12,3848,33
40870.00,13,3826,33.33
40870.00,14,3802,33.33
40870.00,15,3735,33.33
40870.00,16,3723,33.67
40870.00,17,3921,33
40870.00,18,4032,32.67
40870.00,19,3962,32.33
40870.00,20,3809,32.33
40870.00,21,3639,32
40870.00,22,3386,31.67
40870.00,23,3090,31.33
40870.00,24,2808,31.33
40871.00,1,2628,29.33
40871.00,2,2524,29
40871.00,3,2475,28.33
40871.00,4,2442,28.67
40871.00,5,2485,29
40871.00,6,2588,28
40871.00,7,2781,26.67
40871.00,8,3031,26.33
40871.00,9,3298,28
40871.00,10,3483,31.33
40871.00,11,3541,32.67
40871.00,12,3495,33.33
40871.00,13,3326,34.33
40871.00,14,3123,35.67
40871.00,15,2973,35.67
40871.00,16,2913,35.67
40871.00,17,3071,35.67
40871.00,18,3134,34.33
40871.00,19,3127,34
40871.00,20,3100,33.33
40871.00,21,3032,33.67
40871.00,22,2924,31.33
40871.00,23,2722,30.33
40871.00,24,2556,29.33
40872.00,1,2436,27.67
40872.00,2,2354,27.67
40872.00,3,2328,27.67
40872.00,4,2342,27.33
40872.00,5,2422,29.67
40872.00,6,2563,30.33
40872.00,7,2756,30
40872.00,8,2917,29.67
40872.00,9,3058,32
40872.00,10,3150,34.33
40872.00,11,3158,38.33
40872.00,12,3134,42
40872.00,13,3097,46.33
40872.00,14,3052,48.67
40872.00,15,3050,51.33
40872.00,16,3088,51.33
40872.00,17,3399,50.33
40872.00,18,3571,48.67
40872.00,19,3505,47.33
40872.00,20,3402,47.67
40872.00,21,3270,47.67
40872.00,22,3075,47
40872.00,23,2832,43.67
40872.00,24,2601,44
40873.00,1,2430,41
40873.00,2,2336,37.33
40873.00,3,2284,35.67
40873.00,4,2267,38
40873.00,5,2308,35.33
40873.00,6,2406,37
40873.00,7,2588,36
40873.00,8,2767,34.67
40873.00,9,3005,36
40873.00,10,3143,41.33
40873.00,11,3166,46
40873.00,12,3132,49.67
40873.00,13,3081,53.67
40873.00,14,3024,55.33
40873.00,15,2992,55.67
40873.00,16,3045,55.33
40873.00,17,3367,52.33
40873.00,18,3540,47.67
40873.00,19,3463,46.67
40873.00,20,3351,44
40873.00,21,3212,42.33
40873.00,22,3016,41
40873.00,23,2774,39.33
40873.00,24,2550,38
40874.00,1,2394,36.33
40874.00,2,2282,35.33
40874.00,3,2228,35
40874.00,4,2214,34.33
40874.00,5,2244,34.33
40874.00,6,2326,35
40874.00,7,2470,34.67
40874.00,8,2669,36.33
40874.00,9,2925,38.33
40874.00,10,3107,42.67
40874.00,11,3183,44.67
40874.00,12,3222,47
40874.00,13,3227,48.33
40874.00,14,3186,52
40874.00,15,3177,50.33
40874.00,16,3244,49.67
40874.00,17,3568,48.33
40874.00,18,3720,48.67
40874.00,19,3647,48.67
40874.00,20,3501,48.33
40874.00,21,3312,49
40874.00,22,3027,46.67
40874.00,23,2714,46
40874.00,24,2481,45.67
40875.00,1,2331,46
40875.00,2,2266,46
40875.00,3,2247,46.33
40875.00,4,2256,46.33
40875.00,5,2360,46.67
40875.00,6,2663,46.67
40875.00,7,3152,45.67
40875.00,8,3372,46.33
40875.00,9,3404,48
40875.00,10,3445,52.33
40875.00,11,3489,54.33
40875.00,12,3485,57
40875.00,13,3462,58.67
40875.00,14,3468,58.67
40875.00,15,3440,59.67
40875.00,16,3454,58
40875.00,17,3715,57
40875.00,18,3927,53.67
40875.00,19,3877,53.33
40875.00,20,3717,52
40875.00,21,3532,49.67
40875.00,22,3217,48
40875.00,23,2861,48
40875.00,24,2579,48.33
40876.00,1,2394,47.33
40876.00,2,2314,46.67
40876.00,3,2278,46.67
40876.00,4,2295,46.33
40876.00,5,2393,47
40876.00,6,2665,48
40876.00,7,3151,49
40876.00,8,3372,49
40876.00,9,3404,50
40876.00,10,3430,52
40876.00,11,3455,54
40876.00,12,3460,55.33
40876.00,13,3443,57
40876.00,14,3447,57
40876.00,15,3418,57
40876.00,16,3435,55.67
40876.00,17,3710,56.67
40876.00,18,3906,57
40876.00,19,3859,56
40876.00,20,3731,56
40876.00,21,3543,56
40876.00,22,3240,56.33
40876.00,23,2881,57.33
40876.00,24,2607,58
40877.00,1,2446,57.33
40877.00,2,2349,57.67
40877.00,3,2303,55.67
40877.00,4,2305,56
40877.00,5,2386,58.67
40877.00,6,2671,57
40877.00,7,3129,55.33
40877.00,8,3348,54
40877.00,9,3353,51.67
40877.00,10,3382,51
40877.00,11,3401,52
40877.00,12,3400,52.33
40877.00,13,3374,53
40877.00,14,3370,53.33
40877.00,15,3330,52.33
40877.00,16,3341,51
40877.00,17,3674,49
40877.00,18,3886,47.67
40877.00,19,3866,46
40877.00,20,3773,44.67
40877.00,21,3607,45.33
40877.00,22,3329,44
40877.00,23,2974,41.67
40877.00,24,2701,40.67
40878.00,1,2553,39.67
40878.00,2,2469,38.33
40878.00,3,2441,37.33
40878.00,4,2445,35.33
40878.00,5,2570,34.67
40878.00,6,2883,34.67
40878.00,7,3385,33.67
40878.00,8,3558,34
40878.00,9,3541,34.67
40878.00,10,3540,36.33
40878.00,11,3536,38
40878.00,12,3527,39.67
40878.00,13,3474,41.67
40878.00,14,3456,43
40878.00,15,3434,43.33
40878.00,16,3461,42.33
40878.00,17,3789,39.67
40878.00,18,4046,37
40878.00,19,4052,35
40878.00,20,3962,33.67
40878.00,21,3818,32.33
40878.00,22,3536,31.67
40878.00,23,3188,31.33
40878.00,24,2908,28.67
40879.00,1,2730,27.67
40879.00,2,2654,26.67
40879.00,3,2610,28
40879.00,4,2623,27.33
40879.00,5,2718,26.67
40879.00,6,3010,26
40879.00,7,3498,25.33
40879.00,8,3681,27
40879.00,9,3667,29.67
40879.00,10,3643,33.67
40879.00,11,3607,36.67
40879.00,12,3590,38.67
40879.00,13,3539,41.33
40879.00,14,3527,42.33
40879.00,15,3507,41.67
40879.00,16,3530,41.67
40879.00,17,3814,40.67
40879.00,18,3925,39.67
40879.00,19,3878,38
40879.00,20,3767,36.67
40879.00,21,3635,35
40879.00,22,3408,34
40879.00,23,3128,31.33
40879.00,24,2845,33.33
40880.00,1,2656,32.33
40880.00,2,2541,31.67
40880.00,3,2482,31.67
40880.00,4,2488,31
40880.00,5,2551,30.33
40880.00,6,2676,29
40880.00,7,2912,27.67
40880.00,8,3123,26.67
40880.00,9,3317,28
40880.00,10,3397,32.67
40880.00,11,3381,34.67
40880.00,12,3318,36
40880.00,13,3255,37.33
40880.00,14,3192,38.67
40880.00,15,3192,39.33
40880.00,16,3254,39
40880.00,17,3613,37
40880.00,18,3803,33.33
40880.00,19,3755,32.33
40880.00,20,3638,32.33
40880.00,21,3514,30
40880.00,22,3325,29.67
40880.00,23,3080,29.33
40880.00,24,2827,29.67
40881.00,1,2642,29.33
40881.00,2,2530,29
40881.00,3,2482,29
40881.00,4,2464,30.33
40881.00,5,2490,30
40881.00,6,2581,30
40881.00,7,2731,29.33
40881.00,8,2919,29
40881.00,9,3154,31
40881.00,10,3254,35
40881.00,11,3248,40
40881.00,12,3222,43.67
40881.00,13,3211,46.33
40881.00,14,3167,48.33
40881.00,15,3143,49
40881.00,16,3179,48.67
40881.00,17,3575,48
40881.00,18,3840,46
40881.00,19,3795,45.33
40881.00,20,3644,44.33
40881.00,21,3465,44.67
40881.00,22,3167,44.67
40881.00,23,2840,44.33
40881.00,24,2591,43.67
40882.00,1,2443,43.67
40882.00,2,2355,43
40882.00,3,2332,43
40882.00,4,2337,42.67
40882.00,5,2454,41.67
40882.00,6,2756,39
40882.00,7,3255,39.67
40882.00,8,3468,38.67
40882.00,9,3479,40
40882.00,10,3520,42
40882.00,11,3538,44
40882.00,12,3534,46
40882.00,13,3502,48.33
40882.00,14,3485,51.33
40882.00,15,3456,53.33
40882.00,16,3478,53
40882.00,17,3787,50.67
40882.00,18,4006,48.67
40882.00,19,3979,48
40882.00,20,3850,46.67
40882.00,21,3647,46.67
40882.00,22,3345,45.67
40882.00,23,2982,43.33
40882.00,24,2686,44
40883.00,1,2493,44.33
40883.00,2,2395,46
40883.00,3,2353,47.67
40883.00,4,2347,47.33
40883.00,5,2426,47
40883.00,6,2709,47
40883.00,7,3212,47
40883.00,8,3468,46.67
40883.00,9,3491,46.67
40883.00,10,3503,47
40883.00,11,3534,47.67
40883.00,12,3532,48.33
40883.00,13,3493,49.67
40883.00,14,3493,50.67
40883.00,15,3476,50.67
40883.00,16,3557,50.67
40883.00,17,3862,49.67
40883.00,18,4016,48.33
40883.00,19,3968,47.33
40883.00,20,3834,46.33
40883.00,21,3621,46
40883.00,22,3350,46
40883.00,23,2979,44.67
40883.00,24,2688,44.67
40884.00,1,2492,43.67
40884.00,2,2396,43
40884.00,3,2348,42
40884.00,4,2354,41.33
40884.00,5,2446,41
40884.00,6,2729,41
40884.00,7,3210,40.33
40884.00,8,3487,40.33
40884.00,9,3522,40.33
40884.00,10,3559,40.33
40884.00,11,3616,40.67
40884.00,12,3624,41
40884.00,13,3624,40.67
40884.00,14,3638,40.33
40884.00,15,3624,40.33
40884.00,16,3683,40
40884.00,17,3955,39.67
40884.00,18,4069,39.67
40884.00,19,4007,38.67
40884.00,20,3888,38.33
40884.00,21,3721,37.67
40884.00,22,3440,37.33
40884.00,23,3100,37.33
40884.00,24,2799,36.67
40885.00,1,2618,36.67
40885.00,2,2526,36
40885.00,3,2477,35.33
40885.00,4,2488,34.67
40885.00,5,2587,34
40885.00,6,2847,32.67
40885.00,7,3348,31.67
40885.00,8,3543,32.33
40885.00,9,3561,32.33
40885.00,10,3615,33.67
40885.00,11,3636,35
40885.00,12,3617,36.67
40885.00,13,3602,39
40885.00,14,3605,40
40885.00,15,3590,40
40885.00,16,3618,39
40885.00,17,3891,38
40885.00,18,4085,36
40885.00,19,4065,33.67
40885.00,20,4027,31.33
40885.00,21,3898,31
40885.00,22,3625,30.67
40885.00,23,3290,32.33
40885.00,24,2995,32.67
40886.00,1,2801,32.67
40886.00,2,2706,32.33
40886.00,3,2656,33
40886.00,4,2656,33
40886.00,5,2768,31.67
40886.00,6,3019,30.67
40886.00,7,3503,31.67
40886.00,8,3705,30.67
40886.00,9,3714,31.67
40886.00,10,3715,34.33
40886.00,11,3682,35.67
40886.00,12,3641,36.67
40886.00,13,3604,40
40886.00,14,3589,41.33
40886.00,15,3561,42.67
40886.00,16,3587,42
40886.00,17,3920,41
40886.00,18,4073,40
40886.00,19,4001,37.33
40886.00,20,3890,36.67
40886.00,21,3745,35.67
40886.00,22,3521,34.67
40886.00,23,3226,34.33
40886.00,24,2931,33.67
40887.00,1,2708,33.33
40887.00,2,2585,34
40887.00,3,2518,34
40887.00,4,2494,33
40887.00,5,2551,32.33
40887.00,6,2662,30.33
40887.00,7,2878,30
40887.00,8,3125,30
40887.00,9,3349,30
40887.00,10,3479,32.67
40887.00,11,3492,37.33
40887.00,12,3485,38.33
40887.00,13,3449,36.33
40887.00,14,3406,35.67
40887.00,15,3391,35.33
40887.00,16,3445,35.33
40887.00,17,3818,33
40887.00,18,4013,30.67
40887.00,19,3944,28.67
40887.00,20,3828,28
40887.00,21,3708,26.67
40887.00,22,3532,27.67
40887.00,23,3289,26.67
40887.00,24,3031,25.67
40888.00,1,2846,24.33
40888.00,2,2738,23.67
40888.00,3,2682,22.33
40888.00,4,2667,20.67
40888.00,5,2702,21.33
40888.00,6,2779,20.67
40888.00,7,2955,20.33
40888.00,8,3146,19
40888.00,9,3374,21
40888.00,10,3489,26
40888.00,11,3515,29
40888.00,12,3493,31.67
40888.00,13,3472,33.33
40888.00,14,3428,34.33
40888.00,15,3404,34.67
40888.00,16,3465,34.67
40888.00,17,3897,33.33
40888.00,18,4167,31
40888.00,19,4138,29.67
40888.00,20,4031,30
40888.00,21,3852,29.33
40888.00,22,3525,29.67
40888.00,23,3233,30
40888.00,24,2961,29.67
40889.00,1,2784,29
40889.00,2,2701,28.67
40889.00,3,2681,29.33
40889.00,4,2687,28
40889.00,5,2794,27.33
40889.00,6,3069,25.67
40889.00,7,3570,25
40889.00,8,3776,25.67
40889.00,9,3758,26.33
40889.00,10,3727,31
40889.00,11,3686,35.33
40889.00,12,3633,39
40889.00,13,3558,42
40889.00,14,3518,44
40889.00,15,3479,45.33
40889.00,16,3530,44.67
40889.00,17,3911,42.33
40889.00,18,4143,37
40889.00,19,4142,33.67
40889.00,20,4064,32.33
40889.00,21,3894,30.33
40889.00,22,3614,27.33
40889.00,23,3253,25.33
40889.00,24,2938,25.67
40890.00,1,2766,24
40890.00,2,2685,23.33
40890.00,3,2660,22.67
40890.00,4,2665,21.33
40890.00,5,2787,20.33
40890.00,6,3086,21.33
40890.00,7,3602,20.67
40890.00,8,3796,20.33
40890.00,9,3786,23.33
40890.00,10,3733,27
40890.00,11,3702,32
40890.00,12,3651,36.33
40890.00,13,3592,39
40890.00,14,3547,42
40890.00,15,3504,43
40890.00,16,3551,42.33
40890.00,17,3942,40.67
40890.00,18,4172,39.67
40890.00,19,4146,37.33
40890.00,20,4037,36.33
40890.00,21,3855,36
40890.00,22,3575,34.67
40890.00,23,3207,34.33
40890.00,24,2903,34.67
40891.00,1,2701,33.67
40891.00,2,2600,33.67
40891.00,3,2546,34
40891.00,4,2543,34
40891.00,5,2635,33.67
40891.00,6,2903,33.33
40891.00,7,3399,33.33
40891.00,8,3646,33.67
40891.00,9,3642,34
40891.00,10,3636,34.67
40891.00,11,3643,36.33
40891.00,12,3624,37.33
40891.00,13,3584,38.33
40891.00,14,3564,39
40891.00,15,3550,39.67
40891.00,16,3604,39.33
40891.00,17,3949,39
40891.00,18,4137,37
40891.00,19,4111,36
40891.00,20,4013,34.67
40891.00,21,3837,33.67
40891.00,22,3558,35
40891.00,23,3181,34
40891.00,24,2857,36
40892.00,1,2650,37.33
40892.00,2,2535,37.33
40892.00,3,2495,38
40892.00,4,2500,38.33
40892.00,5,2598,39
40892.00,6,2881,39.33
40892.00,7,3356,40.33
40892.00,8,3627,40.33
40892.00,9,3648,41
40892.00,10,3683,42
40892.00,11,3698,43.67
40892.00,12,3703,43.67
40892.00,13,3674,45
40892.00,14,3682,45.33
40892.00,15,3665,46
40892.00,16,3724,46.33
40892.00,17,3955,47.33
40892.00,18,4051,47.67
40892.00,19,3993,48
40892.00,20,3903,48
40892.00,21,3737,48.67
40892.00,22,3450,49.33
40892.00,23,3092,49.33
40892.00,24,2757,49
40893.00,1,2547,49
40893.00,2,2428,48.67
40893.00,3,2393,49
40893.00,4,2389,48.67
40893.00,5,2480,48
40893.00,6,2755,47.67
40893.00,7,3258,47
40893.00,8,3506,45.67
40893.00,9,3531,44.33
40893.00,10,3541,44.67
40893.00,11,3566,46
40893.00,12,3548,45.33
40893.00,13,3519,44.67
40893.00,14,3496,44.67
40893.00,15,3477,43.67
40893.00,16,3547,43
40893.00,17,3882,41.33
40893.00,18,4049,39.67
40893.00,19,4001,37.67
40893.00,20,3880,36.67
40893.00,21,3748,35.33
40893.00,22,3549,34
40893.00,23,3265,33.33
40893.00,24,2956,32
40894.00,1,2738,31
40894.00,2,2632,30.33
40894.00,3,2586,27.67
40894.00,4,2574,26.67
40894.00,5,2614,26
40894.00,6,2738,26.33
40894.00,7,2965,26.33
40894.00,8,3229,26
40894.00,9,3486,28.33
40894.00,10,3629,28.67
40894.00,11,3665,29
40894.00,12,3623,29.33
40894.00,13,3571,29.33
40894.00,14,3533,29.33
40894.00,15,3523,28.67
40894.00,16,3586,27.67
40894.00,17,3943,26.33
40894.00,18,4131,25
40894.00,19,4059,24
40894.00,20,3953,22.33
40894.00,21,3846,21.33
40894.00,22,3654,19.67
40894.00,23,3417,18.33
40894.00,24,3152,17.33
40895.00,1,2945,16.33
40895.00,2,2854,15.33
40895.00,3,2802,14.67
40895.00,4,2787,14.33
40895.00,5,2819,13
40895.00,6,2910,12.33
40895.00,7,3089,12
40895.00,8,3296,11
40895.00,9,3554,11.33
40895.00,10,3683,14.67
40895.00,11,3709,17.67
40895.00,12,3692,20
40895.00,13,3660,21
40895.00,14,3619,22.67
40895.00,15,3605,23.33
40895.00,16,3682,23.33
40895.00,17,4091,21.67
40895.00,18,4335,19
40895.00,19,4338,17.67
40895.00,20,4227,16
40895.00,21,4096,13
40895.00,22,3824,13.67
40895.00,23,3507,12
40895.00,24,3219,12.67
40896.00,1,3044,13
40896.00,2,2954,12
40896.00,3,2922,12.33
40896.00,4,2933,12.33
40896.00,5,3034,12.33
40896.00,6,3334,13.33
40896.00,7,3835,13.67
40896.00,8,4009,14.67
40896.00,9,3868,17
40896.00,10,3865,21.67
40896.00,11,3901,25.33
40896.00,12,3928,28.67
40896.00,13,3910,31.67
40896.00,14,3856,34.33
40896.00,15,3812,37.67
40896.00,16,3837,37.67
40896.00,17,4166,37.67
40896.00,18,4376,38
40896.00,19,4334,39
40896.00,20,4216,38.33
40896.00,21,4029,37.67
40896.00,22,3715,37.67
40896.00,23,3340,38.33
40896.00,24,3001,37.67
40897.00,1,2768,38.67
40897.00,2,2668,38.33
40897.00,3,2614,37.67
40897.00,4,2625,35.67
40897.00,5,2745,34.67
40897.00,6,3047,33
40897.00,7,3561,31
40897.00,8,3787,29.67
40897.00,9,3817,29.33
